uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
894ec20b-58e8-37db-9895-58a52b187e77,Brazil,government,53000200,CEE 02 DE BRASILIA,-15.8322,-47.9081,1.0,39,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
e6ff72df-0050-3377-845a-177959458062,Brazil,government,53000234,CEJA ASA SUL - CESAS,-15.8094,-47.8821,1.0,2079,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
0e2e4d09-f7ce-3a02-91c4-e0c89633b61c,Brazil,government,53000714,CEE DE DEFICIENTES VISUAIS,-15.8319,-47.9084,1.0,134,No,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
8cc856be-a18d-3bb3-8c00-29d20b1c62a5,Brazil,government,53000846,CEF 01 DE BRASILIA,-15.8128,-47.8979,1.0,364,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
4dd398b3-3c6f-3b8b-a996-994536998fba,Brazil,government,53000854,CEF 01 DO PLANALTO,-15.8282,-47.9245,1.0,388,No,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
965d28ee-4351-3f51-8533-cccdc0269880,Brazil,government,53000862,CEF 02 DE BRASILIA,-15.8153,-47.9012,1.0,194,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
f3b1f75c-d835-3127-9794-0bdbff0d398a,Brazil,government,53000870,CEF 03 DE BRASILIA,-15.8054,-47.8914,1.0,420,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
e0791f35-7d4c-34c4-9949-3fa1d18e6eb2,Brazil,government,53000889,CEF 04 DE BRASILIA,-15.8273,-47.9171,1.0,349,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
d0a172a1-1dd4-372a-9291-90c4e2269f64,Brazil,government,53000897,CEF 05 DE BRASILIA,-15.8233,-47.8998,1.0,424,No,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
52db8164-4086-31c2-b9ae-ea0791118ab5,Brazil,government,53000919,CEF GAN,-15.7761,-47.8736,1.0,431,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
b9af8cfa-96f0-3c30-9740-d58386278987,Brazil,government,53000927,CEF POLIVALENTE,-15.8196,-47.9231,1.0,1077,No,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
e1932241-e2b5-3494-8be6-92bee5fc8e6b,Brazil,government,53000986,CEM PAULO FREIRE,-15.7559,-47.8783,1.0,942,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
de10e5eb-4d8f-387e-b28f-36e214ccc903,Brazil,government,53001010,CEM ASA NORTE - CEAN,-15.7665,-47.8751,1.0,859,Yes,Estadual,Urban,Yes,5.0,Centro-Oeste,5,Distrito Federal,BR53,Brasília,BR5300108,Yes
