uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
f28334f3-cec1-3d3e-b3fc-8881719b88ca,Brazil,government,32000014,EP CORREGO DA JACUTINGA,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
4f84c975-d85c-3440-87a3-73631de2c0eb,Brazil,government,32000022,EP FAZENDA JOAO NOHIA,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
be1f5fec-607a-3a98-9ddb-bc086c812682,Brazil,government,32000030,EP SAO SEBASTIAO,-18.4818,-40.9364,1.0,19,No,Municipal,Rural,Yes,5.0,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
5b52b04f-581e-37f2-a751-47a773497ec2,Brazil,government,32000049,EMCEIEF JOAO ANTONIO MOREIRA,-18.4588,-40.941,0.94,68,Yes,Municipal,Rural,Yes,2.0,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,Yes
76e12590-0c2e-3f13-99ba-6cf81f84efce,Brazil,government,32000057,EEEFM SEBASTIAO COIMBRA ELIZEU,-18.5501,-40.9775,1.0,543,Yes,Estadual,Urban,Yes,5.0,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,Yes
88e22127-21f2-330d-8cf1-4c3ba8861296,Brazil,government,32000073,EU ALTO SAO DOMINGOS,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
71cd1cca-0c5e-30e6-a53a-dc8b4aae1e85,Brazil,government,32000081,EU BARRA DA LAJINHA,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
9b87b47c-2c46-3d58-9003-631b9834877b,Brazil,government,32000090,EU BOM JESUS,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
7150eb72-5ca6-3b3f-87a5-25a740f3aecd,Brazil,government,32000103,EMUEF CORREGO DA PRATINHA,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
ee0c3a63-6533-31d5-b5be-eb507644841b,Brazil,government,32000111,EU CORREGO DO HAVAI I,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
c4166df2-ffdd-36e9-b5d3-eeb8e8ed45fd,Brazil,government,32000120,EU CORREGO DOS MARCIANOS,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
6b0cb302-0562-3692-8cbc-abe9c64163b0,Brazil,government,32000138,EU CORREGO SAO DOMINGOS,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
6e64921c-f733-3886-8b2b-0a5d14f2c54f,Brazil,government,32000146,EU DOS DOMINGOS,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
97cd0a3b-9955-38b4-ac16-b517eae350a3,Brazil,government,32000154,EU FAZENDA DOS DOMINGOS,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
92d2c67e-b35f-3d1a-90b0-de779663b4fa,Brazil,government,32000162,EU FAZENDA DOS INACIOS,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
171421cd-d2d1-39d5-bb44-006f6d35c410,Brazil,government,32000170,EU MUL AGRIPINO JOSE DE MORAES,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
95ab4a7a-cdbd-3140-a0ee-fc589d83d109,Brazil,government,32000189,EU MUL ALICE GONCALVES OLIVEIRA,-18.5161,-40.9621,1.0,0,,Municipal,Rural,,,Sudeste,3,Espírito Santo,BR32,Água Doce do Norte,BR3200169,No
