uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
e447d9cf-9463-3d92-b610-79f7b61e2cec,Brazil,government,12030023,ESC XISTA PINHEIRO,-8.4917,-72.7335,0.67,109,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Porto Walter,BR1200393,No
9df9913c-00df-3977-8fdf-58937e7a6729,Brazil,government,12030031,ESC INDIGENA PEDRO DE SOUZA WANINAWA,-7.9719,-72.7549,0.67,7,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Cruzeiro do Sul,BR1200203,No
66c77e2e-183f-3a01-84a9-51fdfc189181,Brazil,government,12030040,ESC MANOEL CORREIA DE PAIVA,-8.4917,-72.7335,0.67,325,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Porto Walter,BR1200393,No
e1c9a53b-ebb8-385c-8b79-3eaad49f472c,Brazil,government,12030066,ESC VALDINA TORQUATO DO NASCIMENTO,-8.1508,-70.7566,1.0,451,No,Municipal,Urban,Yes,2.0,Norte,1,Acre,BR12,Tarauacá,BR1200609,Yes
5d0b6026-ab69-3e0b-b392-b48b17b47041,Brazil,government,12030074,ESC SANTA ISABEL,-9.6295,-67.6984,0.67,33,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Porto Acre,BR1200807,No
f9987fe9-3d15-377b-82e6-5305d373fed6,Brazil,government,12030090,ESC CRECHE IRMAOS MI E BINO,-9.9409,-67.8595,1.0,217,No,Municipal,Urban,No,0.0,Norte,1,Acre,BR12,Rio Branco,BR1200401,No
d8c48cbd-228b-3d56-87d0-bd4fd8c197f1,Brazil,government,12030104,ESC JULIA MARIA DE SANTANA AMORIM,-7.7374,-72.6567,1.0,272,No,Municipal,Urban,Yes,5.0,Norte,1,Acre,BR12,Rodrigues Alves,BR1200427,Yes
448eed14-6f45-3fa9-81be-d8e88f8cd816,Brazil,government,12030147,ESC ISABEL FERREIRA DE LIMA,-9.3811,-69.8538,0.67,9,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Manoel Urbano,BR1200344,No
3e3d167d-a36c-3dc9-a709-3dad6de425e7,Brazil,government,12030155,ESC JAIRO DE FIGUEIREDO MELO,-9.1901,-71.9484,1.0,456,No,Estadual,Urban,Yes,2.0,Norte,1,Acre,BR12,Jordão,BR1200328,Yes
47d3c495-2266-3e6f-b63e-fbf3bab903e6,Brazil,government,12030163,ESC JOAQUIM FURTADO DAVILA,-9.7712,-69.3816,0.67,10,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Sena Madureira,BR1200500,No
1c7b425e-6dc4-367e-9bf9-c2725a142b62,Brazil,government,12030171,ESC MARIA DE NAZARE LIMA DA SILVA,-9.7712,-69.3816,0.67,12,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Sena Madureira,BR1200500,No
e3ccf50d-923f-30f6-b803-abb2267811c2,Brazil,government,12030201,ESC NOVO HORIZONTE,-7.9719,-72.7549,0.67,23,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Cruzeiro do Sul,BR1200203,No
11456a31-c163-3a53-89f3-34f7a32b9e0e,Brazil,government,12030210,ESC PRINCESA DA FLORESTA,-7.9719,-72.7549,0.67,149,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Cruzeiro do Sul,BR1200203,No
12eea2ac-6869-327b-8130-a15acb9f96ea,Brazil,government,12030244,ESC MARIA FERREIRA DA SILVA,-10.9385,-69.5554,1.0,253,No,Municipal,Urban,No,0.0,Norte,1,Acre,BR12,Assis Brasil,BR1200054,Yes
f1a52e95-b3d3-3c3c-b257-1e65fd6c656f,Brazil,government,12030392,ESC INDIGENA FRANCISCA NASCIMENTO,-9.4103,-70.3956,0.67,21,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Santa Rosa do Purus,BR1200435,No
3dc1f6b4-965c-37f0-bd69-1b37a135a3d7,Brazil,government,12030406,ESC INDIGENA UIRAPURU,-9.4103,-70.3956,0.67,89,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Santa Rosa do Purus,BR1200435,No
8c0bc2da-bc71-34fe-8dcd-b012167eced5,Brazil,government,12030414,ESC INDIGENA JAPININ MURU,-9.4103,-70.3956,0.67,58,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Santa Rosa do Purus,BR1200435,No
91dc3bb1-9b6c-3c5f-8513-4d841f22e133,Brazil,government,12030422,ESC CRECHE FRANCISCA SILVA MAIA,-9.9623,-67.7946,1.0,175,No,Municipal,Urban,Yes,5.0,Norte,1,Acre,BR12,Rio Branco,BR1200401,Yes
0ab7ed98-e972-3fc8-8fc4-0b16f0a43754,Brazil,government,12030430,ESC JESSE SANTIAGO,-9.9278,-67.8397,1.0,357,No,Municipal,Urban,No,0.0,Norte,1,Acre,BR12,Rio Branco,BR1200401,Yes
fa8e39e3-2af7-39db-84fc-614865e0b9c5,Brazil,government,12030449,ESC MARIA ADEIZA RODRIGUES PEREIRA,-9.9831,-67.8263,1.0,296,No,Municipal,Urban,Yes,5.0,Norte,1,Acre,BR12,Rio Branco,BR1200401,Yes
df2e08fd-d372-3c39-8f70-b9b79d01ca20,Brazil,government,12030457,ESC RAIDIR LEITAO,-8.9245,-70.7448,0.67,11,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Feijó,BR1200302,No
1d76bdc2-189a-3185-b537-9e3ad3f561fc,Brazil,government,12030465,ESC NOVO HORIZONTE,-9.7712,-69.3816,0.67,17,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Sena Madureira,BR1200500,No
ea7e121c-e790-324d-9b5a-04cf9848a1ca,Brazil,government,12030473,ESC SANTA LUZIA II,-9.7712,-69.3816,0.67,29,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Sena Madureira,BR1200500,No
0ffb3bee-26aa-3f8c-91df-a976de19aed2,Brazil,government,12030490,ESC INDIGENA SHIMEWIDI,-9.7712,-69.3816,1.0,0,,Estadual,Rural,,,Norte,1,Acre,BR12,Sena Madureira,BR1200500,No
82b4ae21-8bd8-30f6-b56e-490c2d4d90a0,Brazil,government,12030503,ESC INDIGENA FRANCISCO FELIX,-9.2426,-71.9061,0.67,12,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Jordão,BR1200328,No
0d6a9724-ecd2-3fac-8543-be244012fb61,Brazil,government,12030511,ESC CRECHE INDIGENA ANDEBAIKI,-7.5044,-73.439,0.61,49,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Mâncio Lima,BR1200336,No
5c58cb68-3cc0-307c-a416-e60fcc8741d6,Brazil,government,12030562,ESC DARQUINHO,-9.9241,-67.8174,1.0,232,No,Estadual,Urban,Yes,5.0,Norte,1,Acre,BR12,Rio Branco,BR1200401,Yes
11e06568-848e-3f48-a28c-5f43a4848c34,Brazil,government,12030589,ESC INDIGENA JOSE BATISTA DINIZ,-7.5044,-73.439,0.61,23,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Mâncio Lima,BR1200336,No
e01ea215-e225-3acf-90d4-6fcba51bbb09,Brazil,government,12030627,ESC FRANCISCO MACIEL CARDOZO,-7.9719,-72.7549,0.67,15,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Cruzeiro do Sul,BR1200203,No
2b1ecef3-eb10-383f-a98b-a37adf4f8630,Brazil,government,12030635,ESC INDIGENA DUAS NACOES DOS ASHANINKA,-8.2394,-71.4449,0.67,22,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Tarauacá,BR1200609,No
1c5064b0-2825-319f-92b4-fc76dd4591fc,Brazil,government,12030643,ESC FLOR DO CAMPO,-10.0661,-68.371,0.61,14,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Rio Branco,BR1200401,No
