uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
3da1d270-aae0-39dd-8f29-00683b3d2c6a,Brazil,government,28004353,ESC MUL EDJAN LIMA DE JESUS,-10.3583,-37.505,0.94,0,,Municipal,Rural,,,Nordeste,2,Sergipe,BR28,Nossa Senhora Aparecida,BR2804458,No
ab8d5ff7-44b7-33ea-bb89-0181ae289170,Brazil,government,28000013,COLEGIO ESTADUAL DOM JUVENCIO DE BRITTO,-9.6619,-37.7891,1.0,847,Yes,Estadual,Urban,Yes,5.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
0499b049-d595-361f-a8a1-688d49c8dcb3,Brazil,government,28000056,ESC MUL DELFINA FERNANDES DOS SANTOS,-9.7127,-37.9135,0.67,57,Yes,Municipal,Rural,Yes,5.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
30a1b2ef-a54e-3871-a216-a8f3e3bfa7d5,Brazil,government,28000064,ESC MUL DR AUGUSTO DO PRADO FRANCO,-9.6405,-37.9192,1.0,245,Yes,Municipal,Rural,Yes,5.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
a4b451eb-aad8-3673-af7d-08eb7f874315,Brazil,government,28000080,ESC MUL JOAO MARINHO DOS SANTOS,-9.7732,-37.9776,1.0,69,No,Municipal,Rural,Yes,5.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
36209e40-2dd6-3bd9-9155-eb29c42385f0,Brazil,government,28000102,ESC MUL DOMINGOS GERONIMO DOS SANTOS,-9.7716,-37.8862,1.0,392,Yes,Municipal,Rural,Yes,5.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
0c7ca953-37a8-3905-a95b-c1c19c71c4a3,Brazil,government,28000110,ESC MUL MANOEL MESSIAS CORDEIRO,-9.7127,-37.9135,0.67,145,No,Municipal,Rural,Yes,5.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
eb7117b2-60ce-3122-b456-ce34a224e965,Brazil,government,28000170,ESC MUL STA LUZIA,-9.6643,-37.7931,1.0,493,Yes,Municipal,Urban,Yes,5.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
e4b8f18e-beda-339e-893d-bf6ca575c2af,Brazil,government,28000200,ESCOLA MUNICIPAL AGROVILA,-9.6732,-37.7929,1.0,500,Yes,Municipal,Urban,Yes,5.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
3c6b69c7-fb23-368c-82d9-1f0b6ce6d91c,Brazil,government,28000226,ESCOLA MUNICIPAL BELO HORIZONTE,-9.7127,-37.9135,0.67,103,No,Municipal,Rural,Yes,2.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
f4f0a163-3f85-3f1d-904b-6fd873853ac7,Brazil,government,28000269,ESCOLA MUNICIPAL CACILDA DAMASCENO FREITAS,-9.7127,-37.9135,1.0,0,,Municipal,Rural,,,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,No
5f912ff4-c1cc-34f7-a618-ff23d88882db,Brazil,government,28000293,ESCOLA MUN JOSE GUILHERME DA SILVA,-9.7127,-37.9135,0.67,585,No,Municipal,Rural,Yes,5.0,Nordeste,2,Sergipe,BR28,Canindé de São Francisco,BR2801207,Yes
681bb3f7-003f-3c00-81e3-a76794a03a40,Brazil,government,28000315,COLEGIO ESTADUAL MARIA MONTESSORI,-10.2648,-37.3081,1.0,782,Yes,Estadual,Urban,Yes,5.0,Nordeste,2,Sergipe,BR28,Feira Nova,BR2802205,Yes
fcb88320-dbdc-3a34-9240-9c7ae708ee32,Brazil,government,28000331,ESC MUL ANTONIO ALVES DA MOTA,-10.2253,-37.3757,1.0,9,No,Municipal,Rural,No,0.0,Nordeste,2,Sergipe,BR28,Feira Nova,BR2802205,No
418951fc-6c87-33e7-ada2-cb46dab0ac4c,Brazil,government,28000374,ESC MUL JOSE CORREIA DANTAS,-10.2946,-37.3696,1.0,22,No,Municipal,Rural,Yes,5.0,Nordeste,2,Sergipe,BR28,Feira Nova,BR2802205,No
1eea7758-1b2e-331f-87ab-cc3dd546864d,Brazil,government,28000382,ESC MUL JOSE JOAQUIM DOS SANTOS,-10.2359,-37.3566,1.0,37,No,Municipal,Rural,Yes,5.0,Nordeste,2,Sergipe,BR28,Feira Nova,BR2802205,No
57900e14-6e24-310d-9172-8e0f2ad58c90,Brazil,government,28000390,ESC MUL MARIA EDINALVA SANTOS,-10.2647,-37.3163,1.0,190,Yes,Municipal,Urban,Yes,5.0,Nordeste,2,Sergipe,BR28,Feira Nova,BR2802205,Yes
3ed13682-814e-3c7b-a62d-63fa3bf180ec,Brazil,government,28000412,ESCOLA MUNICIPAL JOSE ALVES DE FRANCA,-10.2426,-37.3806,1.0,27,No,Municipal,Rural,No,0.0,Nordeste,2,Sergipe,BR28,Feira Nova,BR2802205,No
cae87ae9-033b-3808-8f46-c534c8076430,Brazil,government,28000471,ESC MUL ANA MARIA DE REZENDE,-10.0137,-37.2459,1.0,53,No,Municipal,Rural,No,0.0,Nordeste,2,Sergipe,BR28,Gararu,BR2802403,No
3dba5bdf-a2cf-3f2f-a8c5-3456a0df2b57,Brazil,government,28000480,ESC MUL ANTONIO FREITAS MELO,-10.0531,-37.2635,1.0,64,No,Municipal,Rural,No,0.0,Nordeste,2,Sergipe,BR28,Gararu,BR2802403,No
0d29a0fc-308b-342d-b7af-77754c4ce174,Brazil,government,28000510,ESC MUL DR OLIVEIRA RIBEIRO,-10.0406,-37.3494,1.0,252,No,Municipal,Rural,Yes,5.0,Nordeste,2,Sergipe,BR28,Gararu,BR2802403,Yes
0c579573-de8e-3317-afc1-9e8722405cbc,Brazil,government,28000528,ESC MUL ELYSIO ARAUJO,-10.0299,-37.2029,1.0,148,No,Municipal,Rural,No,0.0,Nordeste,2,Sergipe,BR28,Gararu,BR2802403,No
001ff870-f9d3-330b-8ce7-19255ec0bcec,Brazil,government,28000587,ESC MUL JOAO VIEIRA DANTAS,-10.0145,-37.2465,1.0,42,No,Municipal,Rural,No,0.0,Nordeste,2,Sergipe,BR28,Gararu,BR2802403,No
7f5f8324-6970-387f-acb1-2df7a1889635,Brazil,government,28000617,ESC MUL JOSE MARIA DE RESENDE,-9.979,-37.1939,0.94,75,No,Municipal,Rural,No,0.0,Nordeste,2,Sergipe,BR28,Gararu,BR2802403,No
